trade_id,entry_unix,entry_et,entry_time_et,entry_price,entry_session_id,exit_unix,exit_et,exit_time_et,exit_price,exit_session_id,direction,bars_held,minutes_held,stop_price_at_entry,max_adverse_excursion_usd,point_value_usd,loss_cap_usd,exit_reason,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1769389200|LONG,1769389200,2026-01-25 20:00:00 ET,2026-01-25 20:00:00 ET,25635.75,,1769406000,2026-01-26 00:40:00 ET,2026-01-26 00:40:00 ET,25665.75,,LONG,55,,,,,,,0.09197112297660848,0.09197112297660848,45.98556148830424,45.98556148830424,1.1376730395046142,568.8365197523076,WIN,2026-03-30T02:38:12.515041+00:00
1769438400|LONG,1769438400,2026-01-26 09:40:00 ET,2026-01-26 09:40:00 ET,25816.25,,1769455200,2026-01-26 14:20:00 ET,2026-01-26 14:20:00 ET,25906.5,,LONG,55,,,,,,,0.324488412343249,0.324488412343249,162.24420617162448,162.24420617162448,1.4621614518478632,731.080725923932,WIN,2026-03-30T02:38:12.515086+00:00
1769530200|LONG,1769530200,2026-01-27 11:10:00 ET,2026-01-27 11:10:00 ET,26098.0,,1769547000,2026-01-27 15:50:00 ET,2026-01-27 15:50:00 ET,26098.25,,LONG,55,,,,,,,-0.02403848051060198,-0.02403848051060198,-12.01924025530099,-12.01924025530099,1.4381229713372612,719.061485668631,LOSS,2026-03-30T02:38:12.515156+00:00
1769617800|SHORT,1769617800,2026-01-28 11:30:00 ET,2026-01-28 11:30:00 ET,26150.75,,1769634600,2026-01-28 16:10:00 ET,2026-01-28 16:10:00 ET,26150.0,,SHORT,55,,,,,,,-0.027469349116437947,-0.027469349116437947,-13.734674558218973,-13.734674558218973,1.4106536222208232,705.326811110412,LOSS,2026-03-30T02:38:12.515223+00:00
1769697300|SHORT,1769697300,2026-01-29 09:35:00 ET,2026-01-29 09:35:00 ET,26028.5,2026-01-29,1769699400,2026-01-29 10:10:00 ET,2026-01-29 10:10:00 ET,25721.5,2026-01-29,SHORT,7,35.0,26053.5,-185.0,20.0,500.0,signal_flat,12.280000000000001,12.280000000000001,6140.0,6140.0,13.690653622220825,6845.326811110412,WIN,2026-03-30T04:16:29.551749+00:00
1769707800|LONG,1769707800,2026-01-29 12:30:00 ET,2026-01-29 12:30:00 ET,25850.25,,1769723700,2026-01-29 16:55:00 ET,2026-01-29 16:55:00 ET,25991.75,,LONG,52,,,,,,,0.5222507737462134,0.5222507737462134,261.1253868731067,261.1253868731067,14.212904395967039,7106.452197983518,WIN,2026-03-30T02:38:12.515301+00:00
1769736900|SHORT,1769736900,2026-01-29 20:35:00 ET,2026-01-29 20:35:00 ET,25841.25,,1769746500,2026-01-29 23:15:00 ET,2026-01-29 23:15:00 ET,25886.75,,SHORT,30,,,,,,,-0.20211499693322255,-0.20211499693322255,-101.05749846661128,-101.05749846661128,14.010789399033817,7005.394699516907,LOSS,2026-03-30T02:38:12.515332+00:00
1769740200|SHORT,1769740200,2026-01-29 21:30:00 ET,2026-01-29 21:30:00 ET,25764.75,2026-01-30,1769740500,2026-01-29 21:35:00 ET,2026-01-29 21:35:00 ET,25789.75,2026-01-30,SHORT,1,5.0,25789.75,-575.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,13.010789399033817,6505.394699516907,LOSS,2026-03-30T04:16:29.551892+00:00
1769740500|SHORT,1769740500,2026-01-29 21:35:00 ET,2026-01-29 21:35:00 ET,25779.0,2026-01-30,1769741400,2026-01-29 21:50:00 ET,2026-01-29 21:50:00 ET,25804.0,2026-01-30,SHORT,3,15.0,25804.0,-1000.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,12.010789399033817,6005.394699516907,LOSS,2026-03-30T04:16:29.551917+00:00
1769741400|SHORT,1769741400,2026-01-29 21:50:00 ET,2026-01-29 21:50:00 ET,25826.25,2026-01-30,1769742000,2026-01-29 22:00:00 ET,2026-01-29 22:00:00 ET,25851.25,2026-01-30,SHORT,2,10.0,25851.25,-875.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,11.010789399033817,5505.394699516907,LOSS,2026-03-30T04:16:29.551938+00:00
1769742000|SHORT,1769742000,2026-01-29 22:00:00 ET,2026-01-29 22:00:00 ET,25864.25,2026-01-30,1769742300,2026-01-29 22:05:00 ET,2026-01-29 22:05:00 ET,25884.0,2026-01-30,SHORT,1,5.0,25889.25,-475.0,20.0,500.0,signal_flat,-0.79,-0.79,-395.0,-395.0,10.220789399033816,5110.394699516907,LOSS,2026-03-30T04:16:29.551958+00:00
1769746200|LONG,1769746200,2026-01-29 23:10:00 ET,2026-01-29 23:10:00 ET,25886.75,,1769754000,2026-01-30 01:20:00 ET,2026-01-30 01:20:00 ET,25788.25,,LONG,24,,,,,,,-0.4054009597571073,-0.4054009597571073,-202.70047987855367,-202.70047987855367,9.815388439276708,4907.694219638353,LOSS,2026-03-30T02:38:12.515346+00:00
1769756100|SHORT,1769756100,2026-01-30 01:55:00 ET,2026-01-30 01:55:00 ET,25750.75,2026-01-30,1769756700,2026-01-30 02:05:00 ET,2026-01-30 02:05:00 ET,25775.75,2026-01-30,SHORT,2,10.0,25775.75,-895.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,8.815388439276708,4407.694219638353,LOSS,2026-03-30T04:16:29.552020+00:00
1769756700|SHORT,1769756700,2026-01-30 02:05:00 ET,2026-01-30 02:05:00 ET,25795.0,2026-01-30,1769759700,2026-01-30 02:55:00 ET,2026-01-30 02:55:00 ET,25710.5,2026-01-30,SHORT,10,50.0,25820.0,-180.0,20.0,500.0,signal_flat,3.38,3.38,1690.0,1690.0,12.195388439276709,6097.694219638353,WIN,2026-03-30T04:16:29.552068+00:00
1769758500|SHORT,1769758500,2026-01-30 02:35:00 ET,2026-01-30 02:35:00 ET,25736.25,,1769772600,2026-01-30 06:30:00 ET,2026-01-30 06:30:00 ET,25817.75,,SHORT,46,,,,,,,-0.343355264471068,-0.343355264471068,-171.67763223553402,-171.67763223553402,11.85203317480564,5926.016587402819,LOSS,2026-03-30T02:31:10.512303+00:00
1769772300|LONG,1769772300,2026-01-30 06:25:00 ET,2026-01-30 06:25:00 ET,25817.75,,1769773800,2026-01-30 06:50:00 ET,2026-01-30 06:50:00 ET,25797.75,,LONG,4,,,,,,,-0.10242496635668452,-0.10242496635668452,-51.21248317834226,-51.21248317834226,11.749608208448956,5874.804104224477,LOSS,2026-03-30T02:31:10.512312+00:00
1770129300|SHORT,1770129300,2026-02-03 09:35:00 ET,2026-02-03 09:35:00 ET,25820.5,2026-02-03,1770131400,2026-02-03 10:10:00 ET,2026-02-03 10:10:00 ET,25553.5,2026-02-03,SHORT,7,35.0,25845.5,-385.0,20.0,500.0,signal_flat,10.68,10.68,5340.0,5340.0,22.429608208448954,11214.804104224477,WIN,2026-03-30T04:16:29.552419+00:00
1770153000|LONG,1770153000,2026-02-03 16:10:00 ET,2026-02-03 16:10:00 ET,25447.75,,1770155700,2026-02-03 16:55:00 ET,2026-02-03 16:55:00 ET,25405.5,,LONG,8,,,,,,,-0.19103360231247368,-0.19103360231247368,-95.51680115623684,-95.51680115623684,22.23857460613648,11119.28730306824,LOSS,2026-03-30T02:38:12.515464+00:00
1770196500|SHORT,1770196500,2026-02-04 04:15:00 ET,2026-02-04 04:15:00 ET,25383.0,,1770213300,2026-02-04 08:55:00 ET,2026-02-04 08:55:00 ET,25359.0,,SHORT,55,,,,,,,0.06821990328294003,0.06821990328294003,34.10995164147002,34.10995164147002,22.306794509419422,11153.397254709711,WIN,2026-03-30T02:38:12.515527+00:00
1770196800|SHORT,1770196800,2026-02-04 04:20:00 ET,2026-02-04 04:20:00 ET,25366.0,2026-02-04,1770197400,2026-02-04 04:30:00 ET,2026-02-04 04:30:00 ET,25391.0,2026-02-04,SHORT,2,10.0,25391.0,-635.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,21.306794509419422,10653.397254709711,LOSS,2026-03-30T04:16:29.552642+00:00
1770197400|SHORT,1770197400,2026-02-04 04:30:00 ET,2026-02-04 04:30:00 ET,25386.0,2026-02-04,1770198900,2026-02-04 04:55:00 ET,2026-02-04 04:55:00 ET,25402.25,2026-02-04,SHORT,5,25.0,25411.0,-425.0,20.0,500.0,signal_flat,-0.65,-0.65,-325.0,-325.0,20.656794509419424,10328.397254709711,LOSS,2026-03-30T04:16:29.552673+00:00
1770213300|SHORT,1770213300,2026-02-04 08:55:00 ET,2026-02-04 08:55:00 ET,25356.25,2026-02-04,1770215100,2026-02-04 09:25:00 ET,2026-02-04 09:25:00 ET,25381.25,2026-02-04,SHORT,6,30.0,25381.25,-645.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,19.656794509419424,9828.397254709711,LOSS,2026-03-30T04:16:29.552754+00:00
1770215100|SHORT,1770215100,2026-02-04 09:25:00 ET,2026-02-04 09:25:00 ET,25385.5,2026-02-04,1770215400,2026-02-04 09:30:00 ET,2026-02-04 09:30:00 ET,25286.25,2026-02-04,SHORT,1,5.0,25410.5,-25.0,20.0,500.0,signal_flat,3.9699999999999998,3.9699999999999998,1985.0,1985.0,23.626794509419422,11813.397254709711,WIN,2026-03-30T04:16:29.552772+00:00
1770237600|LONG,1770237600,2026-02-04 15:40:00 ET,2026-02-04 15:40:00 ET,25065.0,,1770242100,2026-02-04 16:55:00 ET,2026-02-04 16:55:00 ET,25153.0,,LONG,14,,,,,,,0.32601640546794375,0.32601640546794375,163.00820273397187,163.00820273397187,23.952810914887365,11976.405457443683,WIN,2026-03-30T02:38:12.515554+00:00
1770259500|SHORT,1770259500,2026-02-04 21:45:00 ET,2026-02-04 21:45:00 ET,25035.75,,1770276600,2026-02-05 02:30:00 ET,2026-02-05 02:30:00 ET,25081.0,,SHORT,55,,,,,,,-0.2080807652191652,-0.2080807652191652,-104.0403826095826,-104.0403826095826,23.7447301496682,11872.3650748341,LOSS,2026-03-30T02:38:12.515599+00:00
1770318300|SHORT,1770318300,2026-02-05 14:05:00 ET,2026-02-05 14:05:00 ET,24754.25,,1770319500,2026-02-05 14:25:00 ET,2026-02-05 14:25:00 ET,24819.5,,SHORT,3,,,,,,,-0.2883892974836044,-0.2883892974836044,-144.1946487418022,-144.1946487418022,23.456340852184596,11728.170426092298,LOSS,2026-03-30T02:38:12.515635+00:00
1770343200|LONG,1770343200,2026-02-05 21:00:00 ET,2026-02-05 21:00:00 ET,24565.5,,1770360300,2026-02-06 01:45:00 ET,2026-02-06 01:45:00 ET,24557.5,,LONG,55,,,,,,,-0.05756803323205828,-0.05756803323205828,-28.78401661602914,-28.78401661602914,23.398772818952537,11699.386409476268,LOSS,2026-03-30T02:38:12.515681+00:00
1770353400|SHORT,1770353400,2026-02-05 23:50:00 ET,2026-02-05 23:50:00 ET,24441.25,2026-02-06,1770354600,2026-02-06 00:10:00 ET,2026-02-06 00:10:00 ET,24466.25,2026-02-06,SHORT,3,20.0,24466.25,-530.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,22.398772818952537,11199.386409476268,LOSS,2026-03-30T04:16:29.553213+00:00
1770354600|SHORT,1770354600,2026-02-06 00:10:00 ET,2026-02-06 00:10:00 ET,24465.0,2026-02-06,1770355500,2026-02-06 00:25:00 ET,2026-02-06 00:25:00 ET,24490.0,2026-02-06,SHORT,3,15.0,24490.0,-530.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,21.398772818952537,10699.386409476268,LOSS,2026-03-30T04:16:29.553235+00:00
1770355500|SHORT,1770355500,2026-02-06 00:25:00 ET,2026-02-06 00:25:00 ET,24490.0,2026-02-06,1770355800,2026-02-06 00:30:00 ET,2026-02-06 00:30:00 ET,24515.0,2026-02-06,SHORT,1,5.0,24515.0,-795.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,20.398772818952537,10199.386409476268,LOSS,2026-03-30T04:16:29.553251+00:00
1770360900|LONG,1770360900,2026-02-06 01:55:00 ET,2026-02-06 01:55:00 ET,24547.75,,1770377100,2026-02-06 06:25:00 ET,2026-02-06 06:25:00 ET,24820.25,,LONG,53,,,,,,,1.084774986351067,1.084774986351067,542.3874931755335,542.3874931755335,21.483547805303605,10741.773902651801,WIN,2026-03-30T02:38:12.515705+00:00
1770377700|LONG,1770377700,2026-02-06 06:35:00 ET,2026-02-06 06:35:00 ET,24843.25,,1770394500,2026-02-06 11:15:00 ET,2026-02-06 11:15:00 ET,25002.75,,LONG,53,,,,,,,0.6168670188869907,0.6168670188869907,308.4335094434953,308.4335094434953,22.100414824190594,11050.207412095297,WIN,2026-03-30T02:38:12.515728+00:00
1770399000|LONG,1770399000,2026-02-06 12:30:00 ET,2026-02-06 12:30:00 ET,25087.75,,1770414900,2026-02-06 16:55:00 ET,2026-02-06 16:55:00 ET,25097.5,,LONG,50,,,,,,,0.013812183389205757,0.013812183389205757,6.906091694602878,6.906091694602878,22.1142270075798,11057.1135037899,WIN,2026-03-30T02:38:12.515753+00:00
1770631200|SHORT,1770631200,2026-02-09 05:00:00 ET,2026-02-09 05:00:00 ET,25060.75,,1770648000,2026-02-09 09:40:00 ET,2026-02-09 09:40:00 ET,25125.75,,SHORT,55,,,,,,,-0.2866181332729756,-0.2866181332729756,-143.30906663648778,-143.30906663648778,21.827608874306826,10913.804437153412,LOSS,2026-03-30T02:38:12.515810+00:00
1770632400|SHORT,1770632400,2026-02-09 05:20:00 ET,2026-02-09 05:20:00 ET,25040.25,2026-02-09,1770636300,2026-02-09 06:25:00 ET,2026-02-09 06:25:00 ET,25065.25,2026-02-09,SHORT,13,65.0,25065.25,-610.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,20.827608874306826,10413.804437153412,LOSS,2026-03-30T04:16:29.553617+00:00
1770654900|LONG,1770654900,2026-02-09 11:35:00 ET,2026-02-09 11:35:00 ET,25351.75,,1770671700,2026-02-09 16:15:00 ET,2026-02-09 16:15:00 ET,25371.75,,LONG,55,,,,,,,0.05388287164025396,0.05388287164025396,26.94143582012698,26.94143582012698,20.88149174594708,10440.745872973539,WIN,2026-03-30T02:38:12.515838+00:00
1770734700|SHORT,1770734700,2026-02-10 09:45:00 ET,2026-02-10 09:45:00 ET,25278.25,2026-02-10,1770735000,2026-02-10 09:50:00 ET,2026-02-10 09:50:00 ET,25303.25,2026-02-10,SHORT,1,5.0,25303.25,-1805.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,19.88149174594708,9940.745872973539,LOSS,2026-03-30T04:16:29.553972+00:00
1770735000|SHORT,1770735000,2026-02-10 09:50:00 ET,2026-02-10 09:50:00 ET,25367.5,2026-02-10,1770735300,2026-02-10 09:55:00 ET,2026-02-10 09:55:00 ET,25392.5,2026-02-10,SHORT,1,5.0,25392.5,-800.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,18.88149174594708,9440.745872973539,LOSS,2026-03-30T04:16:29.553988+00:00
1770735300|SHORT,1770735300,2026-02-10 09:55:00 ET,2026-02-10 09:55:00 ET,25392.5,2026-02-10,1770735900,2026-02-10 10:05:00 ET,2026-02-10 10:05:00 ET,25417.5,2026-02-10,SHORT,2,10.0,25417.5,-1070.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,17.88149174594708,8940.745872973539,LOSS,2026-03-30T04:16:29.554007+00:00
1770735900|SHORT,1770735900,2026-02-10 10:05:00 ET,2026-02-10 10:05:00 ET,25435.25,2026-02-10,1770736800,2026-02-10 10:20:00 ET,2026-02-10 10:20:00 ET,25375.75,2026-02-10,SHORT,3,15.0,25460.25,-240.0,20.0,500.0,signal_flat,2.3800000000000003,2.3800000000000003,1190.0,1190.0,20.26149174594708,10130.745872973539,WIN,2026-03-30T04:16:29.554031+00:00
1770754200|SHORT,1770754200,2026-02-10 15:10:00 ET,2026-02-10 15:10:00 ET,25251.25,2026-02-10,1770756300,2026-02-10 15:45:00 ET,2026-02-10 15:45:00 ET,25263.75,2026-02-10,SHORT,7,35.0,25276.25,-480.0,20.0,500.0,signal_flat,-0.5,-0.5,-250.0,-250.0,19.76149174594708,9880.745872973539,LOSS,2026-03-30T04:16:29.554121+00:00
1770755700|SHORT,1770755700,2026-02-10 15:35:00 ET,2026-02-10 15:35:00 ET,25231.25,,1770760500,2026-02-10 16:55:00 ET,2026-02-10 16:55:00 ET,25252.0,,SHORT,15,,,,,,,-0.10752165375168543,-0.10752165375168543,-53.76082687584272,-53.76082687584272,19.653970092195394,9826.985046097696,LOSS,2026-03-30T02:38:12.515902+00:00
1770804300|SHORT,1770804300,2026-02-11 05:05:00 ET,2026-02-11 05:05:00 ET,25155.0,2026-02-11,1770805200,2026-02-11 05:20:00 ET,2026-02-11 05:20:00 ET,25180.0,2026-02-11,SHORT,3,15.0,25180.0,-710.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,18.653970092195394,9326.985046097696,LOSS,2026-03-30T04:16:29.554289+00:00
1770805200|SHORT,1770805200,2026-02-11 05:20:00 ET,2026-02-11 05:20:00 ET,25187.25,2026-02-11,1770806400,2026-02-11 05:40:00 ET,2026-02-11 05:40:00 ET,25188.25,2026-02-11,SHORT,4,20.0,25212.25,-215.0,20.0,500.0,signal_flat,-0.04,-0.04,-20.0,-20.0,18.613970092195395,9306.985046097696,LOSS,2026-03-30T04:16:29.554316+00:00
1770835500|LONG,1770835500,2026-02-11 13:45:00 ET,2026-02-11 13:45:00 ET,25298.5,,1770846900,2026-02-11 16:55:00 ET,2026-02-11 16:55:00 ET,25287.5,,LONG,37,,,,,,,-0.06846478385239552,-0.06846478385239552,-34.23239192619776,-34.23239192619776,18.545505308343,9272.752654171498,LOSS,2026-03-30T02:38:12.515977+00:00
1770929700|SHORT,1770929700,2026-02-12 15:55:00 ET,2026-02-12 15:55:00 ET,24762.75,,1770933300,2026-02-12 16:55:00 ET,2026-02-12 16:55:00 ET,24832.0,,SHORT,11,,,,,,,-0.30399742295501575,-0.30399742295501575,-151.99871147750787,-151.99871147750787,18.241507885387982,9120.75394269399,LOSS,2026-03-30T02:38:12.516047+00:00
1770964500|SHORT,1770964500,2026-02-13 01:35:00 ET,2026-02-13 01:35:00 ET,24657.0,2026-02-13,1770965100,2026-02-13 01:45:00 ET,2026-02-13 01:45:00 ET,24682.0,2026-02-13,SHORT,2,10.0,24682.0,-560.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,17.241507885387982,8620.75394269399,LOSS,2026-03-30T04:16:29.554815+00:00
1770965100|SHORT,1770965100,2026-02-13 01:45:00 ET,2026-02-13 01:45:00 ET,24683.75,2026-02-13,1770965400,2026-02-13 01:50:00 ET,2026-02-13 01:50:00 ET,24708.75,2026-02-13,SHORT,1,5.0,24708.75,-515.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,16.241507885387982,8120.753942693989,LOSS,2026-03-30T04:16:29.554830+00:00
1770965400|SHORT,1770965400,2026-02-13 01:50:00 ET,2026-02-13 01:50:00 ET,24708.25,2026-02-13,1770966000,2026-02-13 02:00:00 ET,2026-02-13 02:00:00 ET,24733.25,2026-02-13,SHORT,2,10.0,24733.25,-720.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,15.241507885387982,7620.753942693989,LOSS,2026-03-30T04:16:29.554849+00:00
1770966000|SHORT,1770966000,2026-02-13 02:00:00 ET,2026-02-13 02:00:00 ET,24719.5,2026-02-13,1770966600,2026-02-13 02:10:00 ET,2026-02-13 02:10:00 ET,24744.5,2026-02-13,SHORT,2,10.0,24744.5,-505.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,14.241507885387982,7120.753942693989,LOSS,2026-03-30T04:16:29.554868+00:00
1770982200|SHORT,1770982200,2026-02-13 06:30:00 ET,2026-02-13 06:30:00 ET,24678.0,,1770996600,2026-02-13 10:30:00 ET,2026-02-13 10:30:00 ET,24848.5,,SHORT,47,,,,,,,-0.7186839377048448,-0.7186839377048448,-359.34196885242244,-359.34196885242244,13.522823947683136,6761.411973841567,LOSS,2026-03-30T02:38:12.516122+00:00
1770984300|SHORT,1770984300,2026-02-13 07:05:00 ET,2026-02-13 07:05:00 ET,24688.5,2026-02-13,1770985200,2026-02-13 07:20:00 ET,2026-02-13 07:20:00 ET,24713.5,2026-02-13,SHORT,3,15.0,24713.5,-615.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,12.522823947683136,6261.411973841567,LOSS,2026-03-30T04:16:29.554947+00:00
1770985200|SHORT,1770985200,2026-02-13 07:20:00 ET,2026-02-13 07:20:00 ET,24708.25,2026-02-13,1770986400,2026-02-13 07:40:00 ET,2026-02-13 07:40:00 ET,24723.0,2026-02-13,SHORT,4,20.0,24733.25,-445.0,20.0,500.0,signal_flat,-0.59,-0.59,-295.0,-295.0,11.932823947683136,5966.411973841567,LOSS,2026-03-30T04:16:29.554974+00:00
1771362600|SHORT,1771362600,2026-02-17 16:10:00 ET,2026-02-17 16:10:00 ET,24777.5,,1771365300,2026-02-17 16:55:00 ET,2026-02-17 16:55:00 ET,24759.0,,SHORT,8,,,,,,,0.04949231728543779,0.04949231728543779,24.746158642718896,24.746158642718896,11.982316264968574,5991.1581324842855,WIN,2026-03-30T02:38:12.516208+00:00
1771369200|SHORT,1771369200,2026-02-17 18:00:00 ET,2026-02-17 18:00:00 ET,24756.25,2026-02-18,1771371000,2026-02-17 18:30:00 ET,2026-02-17 18:30:00 ET,24725.0,2026-02-18,SHORT,6,30.0,24781.25,-250.0,20.0,500.0,signal_flat,1.25,1.25,625.0,625.0,13.232316264968574,6616.1581324842855,WIN,2026-03-30T04:16:29.555384+00:00
1771422600|SHORT,1771422600,2026-02-18 08:50:00 ET,2026-02-18 08:50:00 ET,24824.5,,1771427700,2026-02-18 10:15:00 ET,2026-02-18 10:15:00 ET,25042.0,,SHORT,16,,,,,,,-0.8972517748742637,-0.8972517748742637,-448.62588743713184,-448.62588743713184,12.335064490094311,6167.532245047154,LOSS,2026-03-30T02:38:12.516271+00:00
1771424700|SHORT,1771424700,2026-02-18 09:25:00 ET,2026-02-18 09:25:00 ET,24809.5,2026-02-18,1771425300,2026-02-18 09:35:00 ET,2026-02-18 09:35:00 ET,24834.5,2026-02-18,SHORT,2,10.0,24834.5,-570.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,11.335064490094311,5667.532245047154,LOSS,2026-03-30T04:16:29.555578+00:00
1771425300|SHORT,1771425300,2026-02-18 09:35:00 ET,2026-02-18 09:35:00 ET,24804.0,2026-02-18,1771425600,2026-02-18 09:40:00 ET,2026-02-18 09:40:00 ET,24829.0,2026-02-18,SHORT,1,5.0,24829.0,-1295.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,10.335064490094311,5167.532245047154,LOSS,2026-03-30T04:16:29.555594+00:00
1771425600|SHORT,1771425600,2026-02-18 09:40:00 ET,2026-02-18 09:40:00 ET,24850.75,2026-02-18,1771425900,2026-02-18 09:45:00 ET,2026-02-18 09:45:00 ET,24875.75,2026-02-18,SHORT,1,5.0,24875.75,-580.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,9.335064490094311,4667.532245047154,LOSS,2026-03-30T04:16:29.555610+00:00
1771425900|SHORT,1771425900,2026-02-18 09:45:00 ET,2026-02-18 09:45:00 ET,24802.5,2026-02-18,1771426200,2026-02-18 09:50:00 ET,2026-02-18 09:50:00 ET,24827.5,2026-02-18,SHORT,1,5.0,24827.5,-1840.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,8.335064490094311,4167.532245047154,LOSS,2026-03-30T04:16:29.555625+00:00
1771426200|SHORT,1771426200,2026-02-18 09:50:00 ET,2026-02-18 09:50:00 ET,24887.0,2026-02-18,1771426500,2026-02-18 09:55:00 ET,2026-02-18 09:55:00 ET,24912.0,2026-02-18,SHORT,1,5.0,24912.0,-1430.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,7.335064490094311,3667.532245047154,LOSS,2026-03-30T04:16:29.555641+00:00
1771426500|SHORT,1771426500,2026-02-18 09:55:00 ET,2026-02-18 09:55:00 ET,24940.75,2026-02-18,1771426800,2026-02-18 10:00:00 ET,2026-02-18 10:00:00 ET,24965.75,2026-02-18,SHORT,1,5.0,24965.75,-1575.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,6.335064490094311,3167.532245047154,LOSS,2026-03-30T04:16:29.555656+00:00
1771442700|SHORT,1771442700,2026-02-18 14:25:00 ET,2026-02-18 14:25:00 ET,24992.5,2026-02-18,1771444800,2026-02-18 15:00:00 ET,2026-02-18 15:00:00 ET,24902.0,2026-02-18,SHORT,7,35.0,25017.5,-155.0,20.0,500.0,signal_flat,3.62,3.62,1810.0,1810.0,9.955064490094312,4977.532245047154,WIN,2026-03-30T04:16:29.555745+00:00
1771493700|SHORT,1771493700,2026-02-19 04:35:00 ET,2026-02-19 04:35:00 ET,24908.75,2026-02-19,1771495800,2026-02-19 05:10:00 ET,2026-02-19 05:10:00 ET,24838.0,2026-02-19,SHORT,7,35.0,24933.75,-190.0,20.0,500.0,signal_flat,2.83,2.83,1415.0,1415.0,12.785064490094312,6392.532245047154,WIN,2026-03-30T04:16:29.555923+00:00
1771494000|SHORT,1771494000,2026-02-19 04:40:00 ET,2026-02-19 04:40:00 ET,24898.25,,1771510800,2026-02-19 09:20:00 ET,2026-02-19 09:20:00 ET,24867.75,,SHORT,55,,,,,,,0.09544584531873124,0.09544584531873124,47.72292265936562,47.72292265936562,12.880510335413042,6440.255167706519,WIN,2026-03-30T02:38:12.516346+00:00
1771585200|SHORT,1771585200,2026-02-20 06:00:00 ET,2026-02-20 06:00:00 ET,24850.75,,1771602000,2026-02-20 10:40:00 ET,2026-02-20 10:40:00 ET,25007.75,,SHORT,55,,,,,,,-0.6606907066075807,-0.6606907066075807,-330.3453533037903,-330.3453533037903,12.219819628805462,6109.909814402729,LOSS,2026-03-30T02:38:12.516414+00:00
1771587300|SHORT,1771587300,2026-02-20 06:35:00 ET,2026-02-20 06:35:00 ET,24866.0,2026-02-20,1771589400,2026-02-20 07:10:00 ET,2026-02-20 07:10:00 ET,24840.25,2026-02-20,SHORT,7,35.0,24891.0,-100.0,20.0,500.0,signal_flat,1.03,1.03,515.0,515.0,13.249819628805461,6624.909814402729,WIN,2026-03-30T04:16:29.556270+00:00
1771803600|SHORT,1771803600,2026-02-22 18:40:00 ET,2026-02-22 18:40:00 ET,24941.5,2026-02-23,1771803900,2026-02-22 18:45:00 ET,2026-02-22 18:45:00 ET,24966.5,2026-02-23,SHORT,1,5.0,24966.5,-740.0,20.0,500.0,loss_cap,-1.0,-1.0,-500.0,-500.0,12.249819628805461,6124.909814402729,LOSS,2026-03-30T04:16:29.556417+00:00
1771803900|SHORT,1771803900,2026-02-22 18:45:00 ET,2026-02-22 18:45:00 ET,24972.0,2026-02-23,1771806900,2026-02-22 19:35:00 ET,2026-02-22 19:35:00 ET,24885.75,2026-02-23,SHORT,10,50.0,24997.0,-220.0,20.0,500.0,signal_flat,3.45,3.45,1725.0,1725.0,15.69981962880546,7849.909814402729,WIN,2026-03-30T04:16:29.556473+00:00
1771804200|SHORT,1771804200,2026-02-22 18:50:00 ET,2026-02-22 18:50:00 ET,24956.75,,1771821000,2026-02-22 23:30:00 ET,2026-02-22 23:30:00 ET,24830.5,,SHORT,55,,,,,,,0.4822356587629084,0.4822356587629084,241.11782938145421,241.11782938145421,16.182055287568367,8091.027643784184,WIN,2026-03-30T02:38:12.516454+00:00
